"","YEAR","LocationAbbr","LocationDesc","TopicType","TopicDesc","MeasureDesc","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value_Footnote_Symbol","Data_Value_Footnote","Data_Value_Std_Err","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Gender","Race","Age","Education","GeoLocation","TopicTypeId","TopicId","MeasureId","StratificationID1","StratificationID2","StratificationID3","StratificationID4","SubMeasureID","DisplayOrder","Current","Ever","Frequent","<NA>"
"77",2015,"GA","Georgia","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage",NA,NA,5.2,45.3,65.6,67,"Male","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","105BEH","169QUA","2GEN","8AGE","6RAC","2EDU","YTS05",5,NA,NA,NA,55.4
"78",2015,"GA","Georgia","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage","*","Data in these cells have been suppressed because of a small sample size",NA,NA,NA,NA,"Female","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","105BEH","169QUA","3GEN","8AGE","6RAC","2EDU","YTS06",6,NA,NA,NA,NA
"79",2015,"GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.4,8.1,13.6,1370,"Overall","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS07",7,10.8,NA,NA,NA
"80",2015,"GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.9,9.5,16.9,667,"Male","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS07",7,13.2,NA,NA,NA
"81",2015,"GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.6,4.9,11.4,686,"Female","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS07",7,8.2,NA,NA,NA
"82",2015,"GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.6,31.1,37.4,1267,"Overall","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS08",8,NA,34.3,NA,NA
"83",2015,"GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2.8,34.5,45.5,625,"Male","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS08",8,NA,40,NA,NA
"84",2015,"GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2.4,23.3,32.8,628,"Female","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS08",8,NA,28.1,NA,NA
"85",2015,"GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.7,1.7,4.6,1370,"Overall","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,3.1,NA
"86",2015,"GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.9,2.2,5.6,667,"Male","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,3.9,NA
"87",2015,"GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.9,0.5,4.2,686,"Female","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,2.4,NA
"88",2015,"GA","Georgia","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1,6.3,10.1,1382,"Overall","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS10",10,8.2,NA,NA,NA
"89",2015,"GA","Georgia","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,2,10.5,18.2,672,"Male","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS10",10,14.3,NA,NA,NA
"90",2015,"GA","Georgia","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.8,0.4,3.6,690,"Female","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS10",10,2,NA,NA,NA
"91",2015,"GA","Georgia","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.8,12.3,19.3,1320,"Overall","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS11",11,NA,15.8,NA,NA
"92",2015,"GA","Georgia","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,3.3,19.4,32.2,648,"Male","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS11",11,NA,25.8,NA,NA
"93",2015,"GA","Georgia","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.1,3.3,7.7,658,"Female","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS11",11,NA,5.5,NA,NA
"94",2015,"GA","Georgia","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.5,2.8,4.9,1382,"Overall","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,3.8,NA
"95",2015,"GA","Georgia","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.4,4,9.6,672,"Male","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,6.8,NA
"96",2015,"GA","Georgia","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.7,0,2.2,690,"Female","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,0.8,NA
"97",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage","*","Data in these cells have been suppressed because of a small sample size",NA,NA,NA,NA,"Overall","All Races","All Ages","Middle School","(21.304850435000446, -157.85774940299973)","BEH","105BEH","170CES","1GEN","8AGE","6RAC","1EDU","YTS01",1,NA,NA,NA,NA
"98",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,6.9,42.7,69.8,80,"Overall","All Races","All Ages","High School","(21.304850435000446, -157.85774940299973)","BEH","105BEH","170CES","1GEN","8AGE","6RAC","2EDU","YTS01",1,NA,NA,NA,56.2
"99",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage","*","Data in these cells have been suppressed because of a small sample size",NA,NA,NA,NA,"Male","All Races","All Ages","Middle School","(21.304850435000446, -157.85774940299973)","BEH","105BEH","170CES","2GEN","8AGE","6RAC","1EDU","YTS02",2,NA,NA,NA,NA
"100",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage","*","Data in these cells have been suppressed because of a small sample size",NA,NA,NA,NA,"Male","All Races","All Ages","High School","(21.304850435000446, -157.85774940299973)","BEH","105BEH","170CES","2GEN","8AGE","6RAC","2EDU","YTS02",2,NA,NA,NA,NA
"101",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage","*","Data in these cells have been suppressed because of a small sample size",NA,NA,NA,NA,"Female","All Races","All Ages","Middle School","(21.304850435000446, -157.85774940299973)","BEH","105BEH","170CES","3GEN","8AGE","6RAC","1EDU","YTS03",3,NA,NA,NA,NA
"102",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage","*","Data in these cells have been suppressed because of a small sample size",NA,NA,NA,NA,"Female","All Races","All Ages","High School","(21.304850435000446, -157.85774940299973)","BEH","105BEH","170CES","3GEN","8AGE","6RAC","2EDU","YTS03",3,NA,NA,NA,NA
"103",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage",NA,NA,5.5,60,81.5,56,"Overall","All Races","All Ages","Middle School","(21.304850435000446, -157.85774940299973)","BEH","105BEH","169QUA","1GEN","8AGE","6RAC","1EDU","YTS04",4,NA,NA,NA,70.7
"104",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage",NA,NA,5.5,57.7,79.1,100,"Overall","All Races","All Ages","High School","(21.304850435000446, -157.85774940299973)","BEH","105BEH","169QUA","1GEN","8AGE","6RAC","2EDU","YTS04",4,NA,NA,NA,68.4
"105",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.4,0.5,1.9,929,"Female","All Races","All Ages","High School","(21.304850435000446, -157.85774940299973)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,1.2,NA
"106",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage","*","Data in these cells have been suppressed because of a small sample size",NA,NA,NA,NA,"Male","All Races","All Ages","Middle School","(21.304850435000446, -157.85774940299973)","BEH","105BEH","169QUA","2GEN","8AGE","6RAC","1EDU","YTS05",5,NA,NA,NA,NA
"107",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage",NA,NA,5.8,52.3,75,50,"Male","All Races","All Ages","High School","(21.304850435000446, -157.85774940299973)","BEH","105BEH","169QUA","2GEN","8AGE","6RAC","2EDU","YTS05",5,NA,NA,NA,63.6
"108",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage","*","Data in these cells have been suppressed because of a small sample size",NA,NA,NA,NA,"Female","All Races","All Ages","Middle School","(21.304850435000446, -157.85774940299973)","BEH","105BEH","169QUA","3GEN","8AGE","6RAC","1EDU","YTS06",6,NA,NA,NA,NA
"109",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage","*","Data in these cells have been suppressed because of a small sample size",NA,NA,NA,NA,"Female","All Races","All Ages","High School","(21.304850435000446, -157.85774940299973)","BEH","105BEH","169QUA","3GEN","8AGE","6RAC","2EDU","YTS06",6,NA,NA,NA,NA
"110",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.5,2,4,2174,"Overall","All Races","All Ages","Middle School","(21.304850435000446, -157.85774940299973)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS07",7,3,NA,NA,NA
"111",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.9,5.6,9.1,1820,"Overall","All Races","All Ages","High School","(21.304850435000446, -157.85774940299973)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS07",7,7.4,NA,NA,NA
"112",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.4,2.4,3.9,1099,"Male","All Races","All Ages","Middle School","(21.304850435000446, -157.85774940299973)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS07",7,3.2,NA,NA,NA
"113",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.4,5.4,10.8,878,"Male","All Races","All Ages","High School","(21.304850435000446, -157.85774940299973)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS07",7,8.1,NA,NA,NA
"114",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.9,1.2,4.5,1062,"Female","All Races","All Ages","Middle School","(21.304850435000446, -157.85774940299973)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS07",7,2.8,NA,NA,NA
"115",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.9,4.8,8.4,929,"Female","All Races","All Ages","High School","(21.304850435000446, -157.85774940299973)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS07",7,6.6,NA,NA,NA
"116",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.5,10.8,16.9,1997,"Overall","All Races","All Ages","Middle School","(21.304850435000446, -157.85774940299973)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS08",8,NA,13.8,NA,NA
"117",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.7,24.9,31.6,1764,"Overall","All Races","All Ages","High School","(21.304850435000446, -157.85774940299973)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS08",8,NA,28.3,NA,NA
"118",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.7,11,17.7,981,"Male","All Races","All Ages","Middle School","(21.304850435000446, -157.85774940299973)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS08",8,NA,14.4,NA,NA
"119",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2.3,25.3,34.4,851,"Male","All Races","All Ages","High School","(21.304850435000446, -157.85774940299973)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS08",8,NA,29.8,NA,NA
"120",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.8,9.5,16.7,1006,"Female","All Races","All Ages","Middle School","(21.304850435000446, -157.85774940299973)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS08",8,NA,13.1,NA,NA
"121",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.6,23.3,29.7,899,"Female","All Races","All Ages","High School","(21.304850435000446, -157.85774940299973)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS08",8,NA,26.5,NA,NA
"122",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.1,0.1,0.5,2174,"Overall","All Races","All Ages","Middle School","(21.304850435000446, -157.85774940299973)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,0.3,NA
"123",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.5,1,2.9,1820,"Overall","All Races","All Ages","High School","(21.304850435000446, -157.85774940299973)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,2,NA
"124",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.2,0,0.8,1099,"Male","All Races","All Ages","Middle School","(21.304850435000446, -157.85774940299973)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,0.4,NA
"125",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.9,1.1,4.5,878,"Male","All Races","All Ages","High School","(21.304850435000446, -157.85774940299973)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,2.8,NA
"126",2015,"HI","Hawaii","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.1,0,0.3,1062,"Female","All Races","All Ages","Middle School","(21.304850435000446, -157.85774940299973)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,0.1,NA
"127",2015,"HI","Hawaii","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.3,1.4,2.6,2205,"Overall","All Races","All Ages","Middle School","(21.304850435000446, -157.85774940299973)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS10",10,2,NA,NA,NA
"128",2015,"HI","Hawaii","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.6,1.9,4.3,1864,"Overall","All Races","All Ages","High School","(21.304850435000446, -157.85774940299973)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS10",10,3.1,NA,NA,NA
"129",2015,"HI","Hawaii","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.5,1.3,3.4,1111,"Male","All Races","All Ages","Middle School","(21.304850435000446, -157.85774940299973)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS10",10,2.3,NA,NA,NA
"130",2015,"HI","Hawaii","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.8,2.2,5.3,904,"Male","All Races","All Ages","High School","(21.304850435000446, -157.85774940299973)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS10",10,3.8,NA,NA,NA
"131",2015,"HI","Hawaii","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.3,1,2.3,1078,"Female","All Races","All Ages","Middle School","(21.304850435000446, -157.85774940299973)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS10",10,1.7,NA,NA,NA
"132",2015,"HI","Hawaii","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.8,0.7,4,944,"Female","All Races","All Ages","High School","(21.304850435000446, -157.85774940299973)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS10",10,2.3,NA,NA,NA
"133",2015,"HI","Hawaii","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.4,3,4.6,2185,"Overall","All Races","All Ages","Middle School","(21.304850435000446, -157.85774940299973)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS11",11,NA,3.8,NA,NA
"134",2015,"HI","Hawaii","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.7,4.6,7.4,1844,"Overall","All Races","All Ages","High School","(21.304850435000446, -157.85774940299973)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS11",11,NA,6,NA,NA
"135",2015,"HI","Hawaii","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.6,2.8,5.1,1104,"Male","All Races","All Ages","Middle School","(21.304850435000446, -157.85774940299973)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS11",11,NA,4,NA,NA
"136",2015,"HI","Hawaii","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.1,5.7,9.9,886,"Male","All Races","All Ages","High School","(21.304850435000446, -157.85774940299973)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS11",11,NA,7.8,NA,NA
